ID,Category,SubCategory,StateName,ChineseName,Description,Priority,Reference
335,Combat,Multiplayer,Coop_Combat,协力战斗,协力战斗,1,All
336,Combat,Multiplayer,Coop_Revive,复活队友,复活队友,1,All
337,Combat,Multiplayer,PvP_Invade,入侵被入侵,入侵,1,All
338,Combat,Multiplayer,PvP_Duel,PvP决斗,决斗,1,All
339,Combat,Multiplayer,PvP_DeathCam,PvP死亡视角,PvP死亡,1,All
340,Combat,DeadAngle,Combat_DeadAngle,死角修正,死角修正,1,All
341,Combat,DeadAngle,Combat_TargetLost,目标丢失搜索,目标丢失,1,All
342,Combat,DeadAngle,Combat_TargetSearch,目标搜索状态,目标搜索,1,All
343,Combat,DeadAngle,Combat_TargetReacquire,目标重新获取,目标重获,1,All
344,Combat,Summon,Summon_SpiritAsh,灵灰召唤,灵灰,1,EldenRing
345,Combat,Summon,Summon_NPC,NPC召唤,NPC召唤,1,All
346,Combat,Summon,Summon_Player,玩家召唤,玩家召唤,1,All
347,Environment,Door,Door_Approach,接近门,接近门,2,All
348,Environment,Door,Door_Open_Normal,普通开门,普通开门,1,All
349,Environment,Door,Door_Open_Heavy,推重门,推重门,1,All
350,Environment,Door,Door_Open_Slow,缓慢开门,缓慢开门,2,All
351,Environment,Door,Door_Open_Kick,踢门,踢门,2,Some
352,Environment,Door,Door_Open_Pull,拉门,拉门,2,All
353,Environment,Door,Door_Open_Pan,开门平移镜头,开门平移,1,All
354,Environment,Door,Door_BossFog_Enter,穿过Boss雾门,雾门进入,1,All
355,Environment,Door,Door_BossFog_Exit,离开Boss雾门,雾门离开,1,All
356,Environment,Door,Door_Locked,门被锁,门被锁,1,All
357,Environment,Door,Door_Unlock,解锁门,解锁,1,All
358,Environment,Door,Door_Shortcut,打开捷径门,捷径门,1,All
359,Environment,Door,Gate_Raise,升起闸门,升闸门,1,All
360,Environment,Door,Gate_Lower,降下闸门,降闸门,1,All
361,Environment,Door,Gate_UnlockSequence,门解锁序列,解锁序列,1,All
362,Environment,Door,Portcullis,吊闸操作,吊闸,2,Some
363,Environment,Door,Drawbridge,吊桥操作,吊桥,2,Some
364,Environment,Destructible,Destructible_Hit,攻击可破坏物,攻击破坏物,1,All
365,Environment,Destructible,Destructible_Break,破坏物破碎,破坏物破碎,1,All
366,Environment,Destructible,IllusoryWall_Reveal,幻影墙消失揭示,幻影墙,1,All
367,Environment,Destructible,HiddenPath_Discover,发现隐藏通道,隐藏通道,1,All
368,Environment,Destructible,HiddenWall_Slide,隐藏墙滑动,隐藏墙滑动,1,All
369,Environment,Destructible,HiddenDoor,隐藏门,隐藏门,1,All
370,Environment,Destructible,SecretRoom_Enter,进入秘密房间,秘密房间,1,All
371,Environment,Destructible,SecretPassage,秘密通道,秘密通道,1,All
372,Environment,Destructible,BreakableFloor,地板塌陷,地板塌陷,1,All
373,Environment,Destructible,CollapsingPlatform,平台崩塌,平台崩塌,1,All
374,Environment,Destructible,CrackedWall_Break,裂墙破坏,裂墙破坏,1,All
375,Environment,Mechanism,Lever_Pull,拉杆操作,拉杆,1,All
376,Environment,Mechanism,Lever_PullClose,拉杆特写,拉杆特写,1,All
377,Environment,Mechanism,Button_Press,按钮按下,按钮,1,All
378,Environment,Mechanism,Wheel_Turn,转动轮盘,轮盘,2,Some
379,Environment,Mechanism,Chain_Pull,拉链条,链条,2,Some
380,Environment,Mechanism,Crank_Turn,转动曲柄,曲柄,2,Some
381,Environment,Mechanism,PressurePlate,踩踏板,踏板,2,Some
382,Environment,Mechanism,Mechanism_Operate,机关操作,机关操作,1,All
383,Environment,Trap,Trap_Trigger,触发陷阱,陷阱触发,1,All
384,Environment,Trap,Trap_TriggerDodge,陷阱触发闪避,陷阱闪避,1,All
385,Environment,Trap,Trap_Arrow,箭矢陷阱,箭矢陷阱,1,All
386,Environment,Trap,Trap_Blade,刀刃陷阱,刀刃陷阱,1,All
387,Environment,Trap,Trap_Spike,尖刺陷阱,尖刺陷阱,1,All
388,Environment,Trap,Trap_Boulder,滚石陷阱,滚石陷阱,1,All
389,Environment,Trap,Trap_Pit,地洞陷阱,地洞陷阱,1,All
390,Environment,Trap,Trap_Poison,毒气陷阱,毒气陷阱,1,All
391,Environment,Trap,Trap_Explosion,爆炸陷阱,爆炸陷阱,1,All
392,Environment,Elevator,MovingPlatform,移动平台,移动平台,1,All
393,Environment,Elevator,Elevator_Ride,乘坐电梯升降机,电梯乘坐,1,All
394,Environment,Elevator,Elevator_Arrive,电梯到达,电梯到达,1,All
395,Environment,Elevator,Elevator_ShaftFall,电梯井坠落,电梯井坠落,2,Some
396,Environment,Light,Torch_Light,点燃火把,点燃火把,1,All
397,Environment,Light,Torch_Extinguish,熄灭火把,熄灭火把,2,Some
398,Environment,Light,Brazier_Light,点燃火盆,点燃火盆,2,Some
399,Environment,Light,Lantern_Raise,举起提灯,举起提灯,1,Bloodborne
400,Environment,Light,Lantern_Lower,放下提灯,放下提灯,1,Bloodborne
401,Environment,Light,Darkness_Enter,进入黑暗区域,进入黑暗,1,All
402,Environment,Light,Darkness_Exit,离开黑暗区域,离开黑暗,1,All
403,Environment,Light,Darkness_Adapt,黑暗适应,黑暗适应,2,Some
404,Environment,Light,Fog_Enter,进入迷雾,进入迷雾,1,All
405,Environment,Light,Fog_Exit,离开迷雾,离开迷雾,1,All
406,Environment,Light,Underwater_Vision,水下视觉,水下视觉,2,Some
407,Environment,POI,POI_Peek,兴趣点窥视,兴趣点窥视,2,All
408,Environment,POI,POI_ProjectileTrack,投掷物追踪,投掷物追踪,2,All
409,Environment,POI,POI_MechanismShow,机关展示,机关展示,2,All
410,Environment,POI,POI_TowerReveal,远方高塔揭示,高塔揭示,2,All
411,Environment,POI,POI_LandmarkHint,地标提示,地标提示,2,All
412,Environment,POI,POI_DiscoveryZoom,发现zoom,发现zoom,2,All
413,Environment,POI,Guided_PathCamera,引导路径相机,引导路径,2,Some
414,Environment,POI,Guided_DirectionHint,方向提示,方向提示,2,Some
415,Environment,POI,Event_Highlight,事件高亮提示,事件高亮,2,All
416,Environment,Puzzle,Puzzle_Overview,解谜全景,解谜全景,2,Some
417,Environment,Puzzle,Puzzle_Focus,解谜聚焦,解谜聚焦,2,Some
418,Environment,Puzzle,Puzzle_Rotate,解谜旋转视角,解谜旋转,2,Some
419,Environment,Puzzle,Puzzle_SemiFixed,解谜半固定镜头,解谜半固定,2,Some
420,Environment,Puzzle,Puzzle_Solved,解谜完成,解谜完成,2,Some
421,Environment,Puzzle,Puzzle_PiecePlace,谜题放置,谜题放置,2,Some
422,Environment,Puzzle,Puzzle_GlyphCarving,符文雕刻,符文雕刻,2,Some
423,Environment,Hazard,Env_BridgeCollapse,桥梁崩塌,桥梁崩塌,1,All
424,Environment,Hazard,Env_RuinCollapseEscape,遗迹坍塌逃脱,遗迹坍塌,2,Some
425,Environment,Hazard,Env_WindCurrentSway,风流摇摆,风流摇摆,2,Some
426,Environment,Hazard,Env_WaterCurrentDrift,水流漂移,水流漂移,2,Some
427,Environment,Hazard,Env_IceSlipRecovery,冰面滑倒恢复,冰面滑倒,2,Some
428,Environment,Altar,Altar_Ignite,祭坛点燃,祭坛点燃,2,Some
429,Environment,Altar,Altar_Offering,祭坛供奉,祭坛供奉,2,Some
430,Environment,Altar,Altar_Activate,祭坛激活,祭坛激活,2,Some
431,Environment,Altar,StoneCircle_Activate,石圈激活,石圈激活,2,Some
432,Item,Pickup,Item_Pickup_Normal,普通物品拾取,普通拾取,1,All
433,Item,Pickup,Item_Pickup_LowAngle,拾取低角度,低角度拾取,1,All
434,Item,Pickup,Item_Pickup_Important,重要物品拾取,重要拾取,1,All
435,Item,Pickup,Item_Pickup_KeyItem,关键道具拾取,关键拾取,1,All
436,Item,Pickup,Item_Pickup_KeyItemReveal,关键物品揭示,关键揭示,1,All
437,Item,Pickup,Item_Pickup_Weapon,拾取武器,拾取武器,1,All
438,Item,Pickup,Item_Pickup_Armor,拾取防具,拾取防具,1,All
439,Item,Pickup,Item_Pickup_Lore,拾取文档笔记,拾取文档,1,All
440,Item,Pickup,Item_Examine,检查物品,检查物品,1,All
441,Item,Pickup,Item_InspectRotate,物品旋转检视,旋转检视,2,Some
442,Item,Pickup,Item_TrophyInspect,战利品检视,战利品检视,2,Some
443,Item,Pickup,Corpse_Loot,搜刮尸体,搜刮尸体,1,All
444,Item,Pickup,Corpse_LootApproach,尸体拾取接近,尸体接近,1,All
445,Item,Pickup,Chest_Open,开箱子,开箱子,1,All
446,Item,Pickup,Chest_OpenZoom,宝箱打开zoom,宝箱zoom,1,All
447,Item,Pickup,Chest_OpenReveal,宝箱打开揭示,宝箱揭示,1,All
448,Item,Pickup,Chest_OpenMimic,开到宝箱怪,宝箱怪,1,All
449,Item,Pickup,Treasure_Reveal,宝藏揭示,宝藏揭示,1,All
450,Item,Pickup,Currency_Collect,收集货币魂,收集货币,1,All
451,Item,Bloodstain,Bloodstain_Touch,触碰血迹,触碰血迹,1,All
452,Item,Bloodstain,Bloodstain_View,观看血迹回放,血迹回放,1,All
453,Item,Bloodstain,Bloodstain_Retrieve,取回血迹魂,取回魂,1,All
454,Item,Bloodstain,Bloodstain_Replay,血迹回放,血迹回放,1,All
455,Item,Bloodstain,LostRunes_Chase,追回失落魂镜头,追回魂,1,All
456,Item,Bloodstain,SoulDrop_Recovery,灵魂掉落恢复,灵魂恢复,1,All
457,Item,Bloodstain,Soul_Return,灵魂返回,灵魂返回,1,All
458,Item,Message,Message_Read,阅读地上的信息,阅读信息,1,All
459,Item,Message,Message_ReadZoom,信息阅读zoom,信息zoom,1,All
460,Item,Message,Message_Write,书写信息,书写信息,1,All
461,Item,Use,Item_Use_Estus,使用回复药水,使用药水,1,All
462,Item,Use,Item_Use_EstusSip,喝药特写,喝药特写,1,All
463,Item,Use,Item_Use_Consumable,使用消耗品,使用消耗品,1,All
464,Item,Use,Item_Use_ConsumableCloseUp,消耗品使用特写,消耗品特写,1,All
465,Item,Use,Item_Use_Buff,使用增益物品,使用增益,1,All
466,Item,Use,Item_Use_BuffActivate,增益激活,增益激活,1,All
467,Item,Use,Item_Use_Throwable,使用投掷物,使用投掷物,1,All
468,Item,Use,Item_Use_KeyItem,使用关键道具,使用关键道具,1,All
469,Item,Use,Item_Use_SpecialItem,使用特殊道具,使用特殊道具,1,All
470,Item,Use,Item_Use_Gesture,使用手势表情,使用手势,1,All
471,Item,Use,Item_Use_Relic,遗物激活,遗物激活,2,Some
472,Item,Use,Item_Use_ChaliceDrink,圣杯饮用,圣杯饮用,1,Bloodborne
473,Item,Equip,Equip_Weapon_Switch,切换武器,切换武器,1,All
474,Item,Equip,Equip_TwoHand,双持切换,双持切换,1,All
475,Item,Equip,Equip_Spell_Switch,切换法术,切换法术,1,All
476,Item,Equip,Equip_Item_Switch,切换道具栏,切换道具,1,All
477,Item,Equip,Equip_Armor_Change,更换防具,更换防具,1,All
478,Item,Equip,Equip_AccessoryChange,更换饰品,更换饰品,1,All
479,Item,Equip,Equip_Inspect,装备检视,装备检视,1,All
480,Item,Equip,Equip_Transform,武器变形,武器变形,1,Bloodborne
481,Item,Upgrade,Upgrade_RuneInspect,符文升级材料检视,符文检视,1,All
482,Item,Upgrade,Upgrade_SmithingView,铁匠锻造视角,锻造视角,1,All
483,Item,Upgrade,Upgrade_EnchantView,附魔视角,附魔视角,1,All
484,Item,Upgrade,Upgrade_SuccessReveal,强化成功展示,强化成功,1,All
485,Item,Upgrade,Upgrade_Confirm,升级确认,升级确认,1,All
486,Item,Craft,Craft_Detail,制作细节,制作细节,2,Some
487,Item,Craft,Craft_Animation,制作动画,制作动画,2,Some
488,Item,Craft,Craft_PotionMixing,药水调配,药水调配,2,Some
489,Item,Craft,Craft_FragmentInsertion,碎片插入,碎片插入,2,Some
490,Item,Craft,Craft_MemoryFragmentRecall,记忆碎片回溯,记忆回溯,2,Some
491,Item,Map,Map_MarkerPlace,地图标记放置,地图标记,1,EldenRing
492,Item,Map,Map_Overview,地图总览,地图总览,1,EldenRing
493,NPC,Dialogue,Dialogue_Approach,接近NPC,接近NPC,1,All
494,NPC,Dialogue,Dialogue_Enter,进入对话,进入对话,1,All
495,NPC,Dialogue,Dialogue_OTS_Player,过肩镜头玩家视角,过肩玩家,1,All
496,NPC,Dialogue,Dialogue_OTS_NPC,过肩镜头NPC视角,过肩NPC,1,All
497,NPC,Dialogue,Dialogue_CloseUp_Player,特写玩家,特写玩家,1,All
498,NPC,Dialogue,Dialogue_CloseUp_NPC,特写NPC,特写NPC,1,All
499,NPC,Dialogue,Dialogue_TwoShot,双人镜头,双人镜头,1,All
500,NPC,Dialogue,Dialogue_Wide,对话全景,对话全景,1,All
501,NPC,Dialogue,Dialogue_Exit,退出对话,退出对话,1,All
502,NPC,Dialogue,Dialogue_Choice,选择选项时,选择选项,1,All
503,NPC,Dialogue,Dialogue_Important,重要对话,重要对话,1,All
504,NPC,Dialogue,Dialogue_Emotional,情感对话,情感对话,1,All
505,NPC,Dialogue,Dialogue_Group,多NPC对话,多NPC对话,2,Some
506,NPC,Dialogue,Dialogue_MultiCharacterSwitch,多角色对话切换,多角色切换,2,Some
507,NPC,Dialogue,Dialogue_Walking,边走边谈,边走边谈,2,Some
508,NPC,Dialogue,Dialogue_SoftLockNPC,对话软锁定NPC,软锁定NPC,1,All
509,NPC,Service,Merchant_Browse,浏览商店,浏览商店,1,All
510,NPC,Service,Merchant_Purchase,购买物品,购买物品,1,All
511,NPC,Service,Merchant_Sell,出售物品,出售物品,1,All
512,NPC,Service,Merchant_TradeCam,商人交易视角,交易视角,1,All
513,NPC,Service,Blacksmith_Upgrade,铁匠强化,铁匠强化,1,All
514,NPC,Service,Blacksmith_Repair,铁匠修理,铁匠修理,1,All
515,NPC,Service,Blacksmith_Infuse,铁匠注魔,铁匠注魔,1,All
516,NPC,Service,Blacksmith_ForgeView,铁匠锻造视角,锻造视角,1,All
517,NPC,Service,Sorcerer_LearnSpell,学习法术,学习法术,1,All
518,NPC,Service,Trainer_LevelUp,升级加点,升级加点,1,All
519,NPC,Service,Healer_Cure,治疗服务,治疗服务,2,Some
520,NPC,Service,Keeper_Attune,调谐装配,调谐装配,1,All
521,NPC,Special,NPC_Give_Item,NPC给予物品,NPC给物品,1,All
522,NPC,Special,NPC_Request,NPC请求任务,NPC请求,1,All
523,NPC,Special,NPC_Betray,NPC背叛,NPC背叛,1,All
524,NPC,Special,NPC_Death,NPC死亡,NPC死亡,1,All
525,NPC,Special,NPC_Transform,NPC变身,NPC变身,1,All
526,NPC,Special,NPC_Summon,召唤NPC,召唤NPC,1,All
527,NPC,Special,NPC_Dismiss,遣散NPC,遣散NPC,1,All
528,NPC,Special,NPC_Follow,NPC跟随状态,NPC跟随,1,All
529,NPC,Special,NPC_Combat_Assist,NPC战斗协助,NPC协助,1,All
530,NPC,Special,NPC_Rescue,救援NPC,救援NPC,2,Some
531,NPC,Special,NPC_Escort,护送NPC,护送NPC,2,Some
532,NPC,Special,NPC_FarewellCloseUp,NPC告别特写,NPC告别,1,All
533,NPC,Special,NPC_Interaction,NPC交互,NPC交互,1,All
534,RestPoint,Bonfire,Bonfire_Approach,接近篝火,接近篝火,1,All
535,RestPoint,Bonfire,Bonfire_Light,点燃篝火,点燃篝火,1,All
536,RestPoint,Bonfire,Bonfire_Sit,坐在篝火旁,坐在篝火,1,All
537,RestPoint,Bonfire,Bonfire_Rest,休息状态,休息状态,1,All
538,RestPoint,Bonfire,Bonfire_Menu,篝火菜单,篝火菜单,1,All
539,RestPoint,Bonfire,Bonfire_LevelUp,在篝火升级,篝火升级,1,All
540,RestPoint,Bonfire,Bonfire_Warp,传送准备,传送准备,1,All
541,RestPoint,Bonfire,Bonfire_WarpOut,传送离开,传送离开,1,All
542,RestPoint,Bonfire,Bonfire_WarpIn,传送到达,传送到达,1,All
543,RestPoint,Bonfire,Bonfire_Stand,从篝火站起,篝火站起,1,All
544,RestPoint,Bonfire,Bonfire_Kindle,强化篝火,强化篝火,1,DarkSouls
545,RestPoint,Checkpoint,Checkpoint_Activate,激活检查点,激活检查点,1,All
546,RestPoint,Checkpoint,Shrine_Pray,祭坛祈祷,祭坛祈祷,1,All
547,RestPoint,Checkpoint,Statue_Touch,触摸雕像,触摸雕像,1,All
548,RestPoint,Checkpoint,Statue_Pray,雕像祈祷,雕像祈祷,1,All
549,RestPoint,Checkpoint,GraceSite_Rest,赐福点休息,赐福点休息,1,EldenRing
550,RestPoint,Checkpoint,GraceSite_Meditate,赐福点冥想,赐福点冥想,1,EldenRing
551,RestPoint,Checkpoint,Lamp_Light,点燃提灯,点燃提灯,1,Bloodborne
552,RestPoint,Checkpoint,Stargazer_Activate,星光器激活,星光器激活,1,LiesOfP
553,RestPoint,Hub,Hub_Enter,进入主城Hub,进入Hub,1,All
554,RestPoint,Hub,Hub_Overview,Hub全景展示,Hub全景,1,All
555,RestPoint,Hub,Hub_Walk,在Hub中行走,Hub行走,1,All
556,RestPoint,Hub,Hub_Exit,离开Hub,离开Hub,1,All
557,RestPoint,Hub,Hub_Return,返回Hub,返回Hub,1,All
558,RestPoint,Hub,Hub_Upgrade,Hub升级发展,Hub升级,2,Some
559,Death,DeathProcess,Death_Normal,普通死亡,普通死亡,1,All
560,Death,DeathProcess,Death_Fall,坠落死亡,坠落死亡,1,All
561,Death,DeathProcess,Death_FromAbove,高空坠落死亡镜头,高空坠落,1,All
562,Death,DeathProcess,Death_Drown,溺水死亡,溺水死亡,1,All
563,Death,DeathProcess,Death_Poison,毒死,毒死,1,All
564,Death,DeathProcess,Death_Curse,诅咒死亡,诅咒死亡,1,All
565,Death,DeathProcess,Death_Burn,烧死,烧死,1,All
566,Death,DeathProcess,Death_Freeze,冻死,冻死,1,All
567,Death,DeathProcess,Death_Execution,被处决而死,被处决,1,All
568,Death,DeathProcess,Death_Eaten,被吃掉,被吃掉,1,All
569,Death,DeathProcess,Death_Crush,被压死,被压死,1,All
570,Death,DeathProcess,Death_Petrify,石化死亡,石化死亡,1,All
571,Death,DeathProcess,Death_Fade,消散死亡,消散死亡,1,All
572,Death,DeathProcess,Death_Slow,慢动作死亡,慢动作死亡,1,All
573,Death,DeathProcess,Death_SlowMo,死亡场景慢动作,死亡慢动作,1,All
574,Death,DeathProcess,Death_Dramatic,戏剧性死亡,戏剧性死亡,1,All
575,Death,DeathProcess,Death_Animation,死亡动画,死亡动画,1,All
576,Death,DeathCamera,Death_Camera_Hold,死亡后镜头保持,死亡保持,1,All
577,Death,DeathCamera,Death_Camera_Pan,死亡后镜头缓慢移动,死亡平移,1,All
578,Death,DeathCamera,Death_Camera_ZoomOut,死亡后镜头拉远,死亡拉远,1,All
579,Death,DeathCamera,Death_Camera_FadeOut,死亡淡出,死亡淡出,1,All
580,Death,DeathCamera,Death_SoulSpectate,死亡灵魂观战,灵魂观战,1,All
581,Death,DeathCamera,Death_MessageOverlay,死亡信息覆盖,死亡信息,1,All
582,Death,DeathCamera,Death_CountdownCam,死亡倒计时镜头,死亡倒计时,2,Some
583,Death,DeathCamera,YouDied_Screen,YouDied界面,YouDied,1,All
584,Death,Respawn,Respawn_FadeIn,重生淡入,重生淡入,1,All
585,Death,Respawn,Respawn_AtBonfire,在篝火重生,篝火重生,1,All
586,Death,Respawn,Respawn_AtCheckpoint,在检查点重生,检查点重生,1,All
587,Death,Respawn,Respawn_FromGrace,从赐福点重生,赐福点重生,1,EldenRing
588,Death,Respawn,Respawn_Immediate,立即重生,立即重生,2,Some
589,Death,Respawn,Respawn_Cinematic,剧情重生,剧情重生,2,Some
590,Death,Respawn,Respawn_CrawlCam,重生爬行视角,重生爬行,2,Some
591,Death,Respawn,Respawn_Location,重生位置,重生位置,1,All
592,Death,Revive,Revive_ByAlly,被队友复活,队友复活,1,All
593,Death,Revive,Revive_ByItem,使用物品复活,物品复活,1,All
594,Death,Revive,Revive_SecondChance,二次机会复活,二次机会,2,Some
595,Death,Revive,Revive_Rise,复活站起,复活站起,1,All
596,Death,Revive,Revive_Ritual,复活仪式,复活仪式,2,Some
597,Death,Revive,Revive_GhostlyReturn,幽灵回归,幽灵回归,2,Some
598,Death,Revive,Revive_FailedCam,复活失败镜头,复活失败,2,Some
599,Death,Ghost,Ghost_Appear,其他玩家幽魂出现,幽魂出现,1,All
600,Death,Ghost,Ghost_Death,幽魂死亡演示,幽魂死亡,1,All
601,Death,Ghost,Ghost_TrailFollow,幽灵轨迹跟随,幽灵轨迹,2,Some
602,Death,Ghost,Phantom_Summon,召唤幻影,召唤幻影,1,All
603,Death,Ghost,Phantom_Fade,幻影消失,幻影消失,1,All
604,Death,Ghost,Phantom_EchoReplay,幻影回响回放,幻影回响,2,Some
605,Death,Ghost,Corpse_Approach,尸体接近,尸体接近,1,All
606,Death,Ghost,Corpse_FadeIn,尸体淡入,尸体淡入,1,All
607,Cinematic,CutsceneType,Cutscene_PreRendered,预渲染过场,预渲染过场,1,All
608,Cinematic,CutsceneType,Cutscene_RealTime,实时过场,实时过场,1,All
609,Cinematic,CutsceneType,Cutscene_InEngine,引擎内过场,引擎内过场,1,All
610,Cinematic,CutsceneType,Cutscene_InGame,游戏内实时演出,游戏内演出,1,All
611,Cinematic,CutsceneType,Cutscene_Seamless,无缝过场,无缝过场,1,All
612,Cinematic,CutsceneType,Cutscene_Interactive,可交互过场,可交互过场,2,Some
613,Cinematic,CutsceneType,Cutscene_Skippable,可跳过过场,可跳过过场,1,All
614,Cinematic,CutsceneType,Cutscene_Unskippable,不可跳过过场,不可跳过过场,1,All
615,Cinematic,CutsceneType,Cutscene_FirstTime,首次触发过场,首次过场,1,All
616,Cinematic,CutsceneType,Cutscene_Repeat,重复触发过场,重复过场,1,All
617,Cinematic,CutsceneType,Cutscene_Fixed,固定镜头过场,固定镜头,1,All
618,Cinematic,CutsceneType,Cutscene_Spline,样条曲线过场,样条过场,1,All
619,Cinematic,CutsceneType,Cutscene_TransitionBlend,过场过渡混合,过渡混合,1,All
620,Cinematic,CutsceneType,Cutscene_CameraDolly,推轨镜头,推轨镜头,1,All
621,Cinematic,CutsceneType,Cutscene_DynamicLighting,动态光照,动态光照,2,Some
622,Cinematic,Reveal,Reveal_Area_Wide,区域全景揭示,区域全景,1,All
623,Cinematic,Reveal,Reveal_Area_Pan,区域平移展示,区域平移,1,All
624,Cinematic,Reveal,Reveal_Area_Crane,区域吊臂镜头,区域吊臂,1,All
625,Cinematic,Reveal,Reveal_Vista,远景揭示,远景揭示,1,All
626,Cinematic,Reveal,Reveal_Landmark,地标揭示,地标揭示,1,All
627,Cinematic,Reveal,Reveal_Structure,建筑揭示,建筑揭示,1,All
628,Cinematic,Reveal,Reveal_Enemy,敌人揭示,敌人揭示,1,All
629,Cinematic,Reveal,Reveal_Hazard,危险揭示,危险揭示,1,All
630,Cinematic,Reveal,Reveal_Treasure,宝藏位置揭示,宝藏揭示,1,All
631,Cinematic,Reveal,Reveal_Path,路径揭示,路径揭示,1,All
632,Cinematic,Reveal,Reveal_Secret,秘密揭示,秘密揭示,1,All
633,Cinematic,Reveal,Reveal_Change,环境变化揭示,变化揭示,1,All
634,Cinematic,Reveal,Reveal_EnvironmentalNarrative,环境叙事平移,环境叙事,2,Some
635,Cinematic,Character,Character_Intro,角色登场,角色登场,1,All
636,Cinematic,Character,Character_HeroMoment,主角高光时刻,高光时刻,1,All
637,Cinematic,Character,Character_Transformation,角色变身,角色变身,1,All
638,Cinematic,Character,Character_PowerUp,角色强化,角色强化,1,All
639,Cinematic,Character,Character_Awakening,角色觉醒,角色觉醒,1,All
640,Cinematic,Character,Character_Memory,角色回忆,角色回忆,1,All
641,Cinematic,Character,Character_Vision,角色幻象,角色幻象,1,All
642,Cinematic,Character,Character_Dream,角色梦境,角色梦境,1,All
643,Cinematic,Character,Character_Madness,角色疯狂,角色疯狂,1,Bloodborne
644,Cinematic,Character,Character_Corruption,角色堕落,角色堕落,1,All
645,Cinematic,Character,Character_Redemption,角色救赎,角色救赎,1,All
646,Cinematic,Character,Character_Sacrifice,角色牺牲,角色牺牲,1,All
647,Cinematic,Character,Character_EmotionCloseUp,情感特写,情感特写,1,All
648,Cinematic,Character,Character_PlayerReaction,玩家反应,玩家反应,1,All
649,Cinematic,WorldEvent,WorldEvent_Earthquake,地震,地震,1,All
650,Cinematic,WorldEvent,WorldEvent_Eclipse,日食月食,日食月食,1,All
651,Cinematic,WorldEvent,WorldEvent_Storm,风暴来临,风暴,1,All
652,Cinematic,WorldEvent,WorldEvent_Flood,洪水,洪水,2,Some
653,Cinematic,WorldEvent,WorldEvent_Eruption,火山爆发,火山,2,Some
654,Cinematic,WorldEvent,WorldEvent_Collapse,建筑坍塌,建筑坍塌,1,All
655,Cinematic,WorldEvent,WorldEvent_Invasion,外敌入侵,入侵,1,All
656,Cinematic,WorldEvent,WorldEvent_Ritual,仪式进行,仪式,1,All
657,Cinematic,WorldEvent,WorldEvent_Summoning,召唤仪式,召唤仪式,1,All
658,Cinematic,WorldEvent,WorldEvent_Apocalypse,末日场景,末日,2,Some
659,Cinematic,WorldEvent,WorldEvent_TimeChange,时间变化,时间变化,1,All
660,Cinematic,WorldEvent,WorldEvent_WeatherChange,天气变化,天气变化,1,All
661,Cinematic,WorldEvent,WorldEvent_Trigger,世界事件触发,事件触发,1,All
662,Cinematic,Flashback,Flashback_Lore,传说回溯,传说回溯,1,All
663,Cinematic,Flashback,Flashback_Memory,记忆闪回,记忆闪回,1,All
664,Cinematic,Flashback,Flashback_SpiritMemory,灵魂记忆回放,灵魂记忆,1,All
665,Cinematic,Flashback,Flashback_MemoryFragment,记忆碎片,记忆碎片,1,All
666,Cinematic,Flashback,Dream_Sequence,梦境序列,梦境序列,1,All
667,Cinematic,Flashback,Dream_Distort,梦境扭曲,梦境扭曲,1,All
668,Cinematic,Transition,Transition_FadeToBlack,淡出到黑,淡出到黑,1,All
669,Cinematic,Transition,Transition_FadeFromBlack,从黑淡入,从黑淡入,1,All
670,Cinematic,Transition,Transition_FadeToWhite,淡出到白,淡出到白,1,All
671,Cinematic,Transition,Transition_CrossFade,交叉淡化,交叉淡化,1,All
672,Cinematic,Transition,Transition_Wipe,擦除转场,擦除转场,2,Some
673,Cinematic,Transition,Transition_Zoom,缩放转场,缩放转场,1,All
674,Cinematic,Transition,Transition_Blur,模糊转场,模糊转场,1,All
675,Cinematic,Transition,Transition_MatchCut,匹配剪辑,匹配剪辑,2,Some
676,Cinematic,Transition,Transition_JumpCut,跳切,跳切,2,Some
677,Cinematic,Transition,Transition_TimeSkip,时间跳跃,时间跳跃,1,All
678,Cinematic,Transition,Transition_LoadingMask,加载遮罩,加载遮罩,1,All
679,Magic,SpellCast,Magic_SpellAim,法术瞄准,法术瞄准,1,All
680,Magic,SpellCast,Magic_SpellCast,法术施放,法术施放,1,All
681,Magic,SpellCast,Magic_RitualCast,仪式施法,仪式施法,1,All
682,Magic,SpellCast,Magic_MiracleChannel,奇迹引导,奇迹引导,1,All
683,Magic,SpellCast,Magic_PyromancySpread,火焰术扩散,火焰术,1,All
684,Magic,SpellCast,Magic_SorceryFocus,魔法聚焦,魔法聚焦,1,All
685,Magic,SpellCast,Magic_IncantationFocus,咒术聚焦,咒术聚焦,1,EldenRing
686,Magic,SpellCast,Magic_FaithBoost,信仰增益,信仰增益,1,All
687,Magic,SpellCast,Magic_ChargeAttack,蓄力攻击,蓄力攻击,1,All
688,Magic,SpellCast,Magic_AuraReveal,魔法光环揭示,光环揭示,2,Some
689,Magic,Summon,Summon_SpiritAshCam,灵灰召唤镜头,灵灰召唤镜头,1,EldenRing
690,Magic,Summon,Summon_SpiritApproach,召唤灵魂接近,灵魂接近,1,All
691,Magic,Summon,Summon_SpiritShieldDeploy,灵魂盾展开,灵魂盾,2,Some
